RID,State,District_Name,Place_Name,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
A3938FVCCPHATX,WEST BENGAL,BARDHAMAN,JOYPUR,7.984710742,121.0673575,40709.78166,5.796841349,445.3595467,338.5099837,12.8188163,59.26919288,4.567879972,0
A1JDIGO3V127GX,WEST BENGAL,BARDHAMAN,BAJEJOYPUR,6.26111058,270.4661706,8572.421509,9.922076247,286.3275624,490.9426507,12.92643494,22.21932677,4.753018575,0
A3ECE51AG6ZK4B,WEST BENGAL,BARDHAMAN,MALLICKPUR,6.957802749,219.2399523,20215.63285,7.054093205,306.6473845,431.3706622,17.42714462,56.43564639,4.587745469,0
A2EPNS38TTLZYN,WEST BENGAL,BARDHAMAN,KALAIPARA,9.663159015,131.7118961,24387.96807,4.234142964,,428.9064317,18.14347397,65.3604654,5.270217774,0
A1Q5Z71A9YIP9M,WEST BENGAL,BARDHAMAN,JOYRAMPUR,6.732713713,197.7669743,33820.64576,7.396764075,353.1763283,321.3645185,19.34049879,85.37196089,3.885405037,0
A15RQPLL02L5GE,WEST BENGAL,BARDHAMAN,JALPARA,4.886057057,272.9203851,15496.61172,6.985179147,266.5622105,569.5812878,17.30153609,79.597988,3.079373114,0
A67BRTVA4MUF6,WEST BENGAL,BARDHAMAN,CHAKPARAG,9.610220345,156.9295462,33954.43547,4.639027545,,485.3791563,11.0478439,,4.961971972,0
A1GJN4UGQ627FP,WEST BENGAL,BARDHAMAN,BARUIPARA,8.518531795,128.2634658,32018.28963,6.058740241,458.4410723,554.1390374,15.97619573,87.4718213,4.147168618,0
A19CW95YI96OF4,WEST BENGAL,BARDHAMAN,MIRAPARA,6.950786515,201.8054906,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,49.23680886,3.997975215,0
A2Z1S9T1M5JS,WEST BENGAL,BARDHAMAN,BHINBHINA,6.023022741,170.7322887,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,62.96779323,3.668088579,0
AR9LDSE6KWVNO,WEST BENGAL,BARDHAMAN,AMDOB,9.011480407,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122,4.270801389,0
A8YOYZ6BAW7PH,WEST BENGAL,BARDHAMAN,SIUR,7.946767904,277.1169457,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,70.01966581,3.038483125,0
AIG673B5G887L,WEST BENGAL,BARDHAMAN,ITTA,7.709617351,189.8029139,32910.52518,5.758055531,367.7618582,397.8455658,15.24034941,,4.140423757,0
A3OXRFCJI67IMN,WEST BENGAL,BANKURA,BASKATIYA,6.081615358,209.0596796,10120.11268,9.406773534,,410.5090897,7.996294863,101.1586753,4.010036799,0
A1HLCZSEE3C0MD,WEST BENGAL,BANKURA,ISWARDA,8.146185794,191.38241,20506.69842,5.476948714,,445.931207,9.416901598,57.36364725,5.177963625,0
A2RVEXGWER6F2K,WEST BENGAL,BANKURA,KESHAR KURI,8.141861116,210.3765614,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,85.30071701,4.136950486,0
A3WLMGKYOSR25,WEST BENGAL,BANKURA,LAKHNA KATA,7.703356821,211.3446867,12861.94654,9.245305828,347.6308336,598.6628774,10.54234179,91.11869819,4.732125346,0
AAUSYELN25P6L,WEST BENGAL,BANKURA,SIMLADIHI,,149.0428459,27687.73765,8.660711291,284.9457587,288.5176973,15.7366419,62.75730663,3.771305113,0
A3BEH4MVSZ7G82,WEST BENGAL,BANKURA,SIAKULDOBA,9.252856509,168.0407511,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,62.25688126,3.300585826,0
A4DT2FVJCIAZ8,WEST BENGAL,BANKURA,RAMJIBANPUR,6.047651489,177.4442641,28633.84638,8.174384532,,386.661205,15.51492959,30.55631047,2.589867903,0
A39EU3BMNEICN3,WEST BENGAL,BANKURA,MANIPUR,6.152857802,171.1252874,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,65.71471834,4.403083394,0
A1EDFLQD8GB2ZP,WEST BENGAL,BANKURA,NIM DANGA,9.074922874,184.9150548,21633.72173,7.42738062,394.1965212,339.3553332,6.658138625,,3.84047901,0
A3LGJT757RZOAJ,WEST BENGAL,BANKURA,BAGANGORA,7.436537227,167.3284655,31935.69071,7.896364631,,398.5742148,14.82443288,69.25278308,4.497629168,0
A3LJEMOVJE28OR,WEST BENGAL,BANKURA,RANGAMETYA,,259.6710409,11949.59793,9.43544598,279.0010038,469.2876307,11.75242084,73.99704616,3.458352214,0
A172XQT2V9YUOR,WEST BENGAL,BANKURA,KUSTHOLIA,7.130099196,275.6797801,9480.617796,8.415948255,295.6188377,383.4550683,18.32287885,94.41630108,1.986191593,0
A3IJNH61DY5N9K,WEST BENGAL,BANKURA,NARAYANPUR,6.79212545,165.7942863,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,96.60054207,4.042637641,0
A35W3JQYP0M655,WEST BENGAL,BANKURA,CHHOTOLALPUR,,230.4307616,14916.98609,9.618516474,,379.1728036,28.3,79.63306397,3.864931035,0
A3CLWZGMC7M9Z1,WEST BENGAL,BANKURA,BELDANGA,8.885626344,171.8397767,19113.01191,6.503297311,404.1043121,399.6725564,17.62359407,76.83122645,2.993300944,0
A2V6P1FKRHCVQQ,WEST BENGAL,BANKURA,BHARATPUR,9.47531626,149.5580888,32568.1535,5.333859972,,436.2031128,13.92794627,71.83405763,4.701538331,0
AZ9N3928BGQ0E,WEST BENGAL,BANKURA,DURLOVPUR,,168.9630259,21030.23453,5.564002471,404.3430765,440.9520714,12.35272154,72.03364436,4.691017503,0
A1CPC3HEDIT8B5,WEST BENGAL,BANKURA,AMDANGA,7.183108734,225.116079,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,81.45394122,4.006424839,0
A81HMEGGVESJP,WEST BENGAL,BANKURA,PARUIBAID,6.157443145,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076148,4.770154312,0
A13CUVB0LKBTB0,WEST BENGAL,BANKURA,RADHAMADHABPUR,6.467868302,236.6946481,7656.413248,9.840948554,214.4608338,356.3478419,14.41273359,54.64117553,2.861063943,0
A2Q8RE77HMDIK7,WEST BENGAL,BANKURA,KORO,,162.9353713,24916.62559,6.374495722,388.3127251,494.2887842,14.29769575,84.80296983,4.301273481,0
A3VKPPHX72R4QI,WEST BENGAL,BANKURA,ANANDAPUR,7.488133464,177.3530518,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,48.96599558,3.474034717,0
A3JTJ6TMC51P9O,WEST BENGAL,BANKURA,CHAITANYAPUIR,7.32354512,184.1360704,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176,4.898421041,0
AH6FQW533AKF1,WEST BENGAL,BANKURA,SUBIRARA,,253.6620371,13568.2712,9.228602856,256.0895168,554.5736619,13.71173747,97.7140489,3.067033981,0
A2C0EA9W5M7HEL,WEST BENGAL,BANKURA,DANGAPARA,6.530796124,138.0076716,19174.59325,7.347951526,,490.6441377,16.33794929,,3.181634909,0
A2H5ZMH5TFB9GK,WEST BENGAL,BANKURA,GHAR MORA,6.931470427,156.8411949,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477,4.249333174,0
A2J6CDLESP4C8X,WEST BENGAL,BANKURA,RANGA GORA,7.774645243,194.7338584,13829.93907,5.603120374,,321.905681,18.87093884,,3.911816766,0
A14U8PEN4D3I1P,WEST BENGAL,BANKURA,SHUKNI BASA,8.107500139,173.6646791,27277.57996,6.643620149,354.0372932,330.2115153,16.25700237,,4.647800627,0
A36EXMLDJV00JQ,WEST BENGAL,BANKURA,RAMNATHPUR,6.306864459,220.9699797,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,61.8361853,4.619172769,0
A1IH5YW0X6DE26,WEST BENGAL,BANKURA,GIDHURIA,,165.7379535,22900.11825,5.735689157,379.3749332,473.8049105,13.08287175,63.03516289,4.069165567,0
APV31N9CR3WLX,WEST BENGAL,BANKURA,GUNIADA,6.609680322,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912,3.589146441,0
A68TZZXJZG82Y,WEST BENGAL,BANKURA,KUREABAID,6.632205879,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.318835,3.44374056,0
A18MLKVZLTGLQX,WEST BENGAL,BANKURA,SURALDIHI,,247.1640183,18939.61646,7.086374655,305.0400259,419.4530877,12.75811406,60.31920264,4.287440678,0
A8ET1YYYD7QUM,WEST BENGAL,BANKURA,SIDABARI,5.716755667,197.1042098,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,58.41151474,4.080674996,0
A2T5WNREB8ALVY,WEST BENGAL,BANKURA,NARASHOL,7.74045387,182.5410725,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,57.8774554,3.54131667,0
A3IUW081KXD3PE,WEST BENGAL,BANKURA,JALHARI,6.277277371,148.1860133,22916.57224,5.035633211,,474.6179536,9.604154965,61.83571167,3.619321182,0
AAJ2P4353LW3K,WEST BENGAL,BANKURA,KUMIRDOHA,8.006373298,116.7251221,45041.14914,5.1652924,,367.6889906,13.42516473,87.38198134,2.396505358,0
A2F8NAPZ1Y16T0,WEST BENGAL,BANKURA,KENDAMURA,6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.729960916,0
A14WLJRZC3KT1P,WEST BENGAL,BANKURA,PARASIBAN,6.234197672,227.5608668,22195.21038,9.455598356,,351.1801006,13.039764,63.16396948,3.885492316,0
A2ZH40CYNLOB64,WEST BENGAL,BANKURA,PADULARA,7.277143967,194.880861,18270.10506,6.121931342,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522,0
A2XUYFBCXRO21E,WEST BENGAL,BANKURA,BOTKULA,6.04451303,211.577378,30191.69246,7.714291552,329.1670178,431.096425,10.61983085,,5.127778325,0
A1TP9URWVDW3N,WEST BENGAL,BANKURA,BELDANGRA,6.643026538,205.2331194,20511.36924,5.908110988,313.353813,455.693256,16.02194073,52.15347185,3.709988662,0
A2XJKCHDT5NNAA,WEST BENGAL,BANKURA,KESIA(PART),5.15045654,186.5608459,18655.54189,7.024306505,,379.5379369,17.60406646,58.831969,4.147028947,0
A3MWNG0E5J6HX7,WEST BENGAL,BANKURA,PANCHBAGA,6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925,0
A6QIBV0PCVJJK,WEST BENGAL,BANKURA,MANKANALI LATULDANGA,7.831117737,182.4738756,19130.96153,6.803061491,340.2759489,433.4604373,10.7939957,75.89570012,3.807997464,0
AGDTWY3GU0Y4C,WEST BENGAL,BANKURA,TILYABENDYA,6.980727164,200.4672256,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,48.25046774,5.437618577,0
A3BMO43J1HAH4A,WEST BENGAL,BANKURA,DARMADASPUR,8.552782416,217.8033177,39030.6037,6.986705178,373.7461928,340.5662445,19.08488285,53.85605542,2.940847996,0
A2LBN99KCBHEDR,WEST BENGAL,NORTH 24 PARAGANAS,EAST KALIKAPUR,6.449379439,275.7467165,8607.61251,7.701630393,272.1975647,384.3806692,16.07830522,54.40446127,3.71542875,0
A49NWNKV1TEOO,WEST BENGAL,NORTH 24 PARAGANAS,GOBARIA ABAD,7.392084038,173.5287784,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,81.1295428,3.778458496,0
A2DG3SCAOX0SDF,WEST BENGAL,NORTH 24 PARAGANAS,SANAPHULA,8.360795827,218.139622,28722.17585,5.536705208,310.2865771,471.5535946,10.64455442,49.77194099,3.715951409,0
A318RRB7AV2TDC,WEST BENGAL,NORTH 24 PARAGANAS,SARDAR PARA,7.619845077,113.5046982,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,48.9291399,3.779648433,0
A1RCC99UIVWE25,WEST BENGAL,NORTH 24 PARAGANAS,SARDARPUR BEHALA,5.404510674,258.9034888,10168.17654,9.648197064,248.7119634,396.9112142,15.51220766,65.80533075,3.998175886,0
A2A7AFPDGLYLHK,WEST BENGAL,NORTH 24 PARAGANAS,KHORDA CHANPUR,7.079303518,137.0073552,24282.15477,5.705692803,433.6338999,342.7253184,9.113945216,88.32860483,5.553173841,0
AWK91FR9IK0S3,WEST BENGAL,NORTH 24 PARAGANAS,NATUN GHARI,,233.8466208,32496.64022,6.637384365,347.9864477,424.6497728,13.02799983,55.98397317,4.296188763,0
A2FFQ2JP0DKBDC,WEST BENGAL,NORTH 24 PARAGANAS,DHARSHA MOKTARPUR,7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568,0
A2OUN2538DD7S2,WEST BENGAL,NORTH 24 PARAGANAS,FAKIR PARA,6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,0
A1J2E7CBMOLNKX,WEST BENGAL,NORTH 24 PARAGANAS,JAMALPARA,7.309556407,244.8397701,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,60.80690207,3.707413724,0
AH8MV7ARFGWYC,WEST BENGAL,NORTH 24 PARAGANAS,CHAKRABORTY PARA,9.313465893,133.1417512,41982.61066,6.628037165,417.2453878,267.8017107,10.36823018,75.43614701,4.493612765,0
AQMBGG9S7964D,WEST BENGAL,NORTH 24 PARAGANAS,NASKAR PARA,,216.2716237,26964.31718,6.38354832,418.4942436,573.1595907,19.89268025,50.1705225,4.50102454,0
A390JIBF2CK4SZ,WEST BENGAL,NORTH 24 PARAGANAS,SARDAR PARA,,250.6234728,30797.52,6.381452049,,338.8141646,17.50851596,74.72782069,3.36517444,0
A274UPTASJHAL4,WEST BENGAL,NORTH 24 PARAGANAS,UMARHATI,6.187938054,249.5271111,12682.15094,6.253224096,263.2684163,274.7647028,14.35295526,57.62336769,3.546183202,0
A3RW6U4Y7XPB5E,WEST BENGAL,NORTH 24 PARAGANAS,KALIKAPUR,,240.984187,11429.2012,5.515977392,267.6808262,323.1575175,8.666283308,88.67926505,3.802426744,0
ABDHC5PUDPHMP,WEST BENGAL,NORTH 24 PARAGANAS,NASKAR PARA,7.965337305,151.5418889,25274.6103,7.106043486,352.316182,527.6882417,15.79262497,52.26848971,3.390982111,0
A3JKRHM6QP2BMC,WEST BENGAL,NORTH 24 PARAGANAS,GAZI & GAYEN PARA,9.264390909,160.428694,19607.75492,3.988748936,416.6983846,427.7938337,14.99298978,95.80480037,3.175520774,0
A1K8A7A8G33EEE,WEST BENGAL,NORTH 24 PARAGANAS,GHOSH PARA,7.754044354,193.4498538,19019.2795,8.107066903,377.9900086,597.486041,8.939818292,45.72130807,3.760298085,0
A2R04M8DPT8VLW,WEST BENGAL,NORTH 24 PARAGANAS,DAS PARA,9.393891652,252.7392485,13150.20746,7.166592283,,368.8346037,14.39739294,50.77529347,3.048565866,0
A195OAWQHITG0E,WEST BENGAL,NORTH 24 PARAGANAS,PAL PARA,8.176079615,201.5537008,21856.98863,5.241047394,320.2601195,464.8033302,15.6276407,61.65474396,4.112322458,0
APZ25VUSNDATB,WEST BENGAL,NORTH 24 PARAGANAS,CHAPNA,8.337696201,168.4691807,30969.04759,5.452161832,,302.4223185,14.52986411,41.39276825,3.454197457,0
AIPBPZT9QR9CC,WEST BENGAL,NORTH 24 PARAGANAS,JHALIGACHI,,207.4268874,11963.32372,7.664545656,325.6329598,502.053001,17.01285622,64.49982558,2.813526756,0
A24RFBVRNZJ9HY,WEST BENGAL,NORTH 24 PARAGANAS,MABRAK PUR,7.191024857,151.3066736,23781.32874,9.214409135,403.7884299,465.1268383,16.88421403,77.51544432,4.270645693,0
A2T2F3V7H78FG8,WEST BENGAL,NORTH 24 PARAGANAS,PANAPUKUR,8.613698595,235.9444359,20862.45587,7.622564839,378.7587148,418.6975296,13.60807513,,3.949220099,0
AJHH59ALYINWZ,WEST BENGAL,NORTH 24 PARAGANAS,JATRAGACHI,7.793039171,257.657739,17398.38584,8.271245714,251.3839437,439.7015995,9.557030905,54.23543289,3.389270098,0
AILO4OENJKQN1,WEST BENGAL,NORTH 24 PARAGANAS,KATHALKHALI PARA,3.878879389,177.7128409,21937.47157,7.369768571,299.2416239,447.3037558,12.45191188,63.16311346,4.927711075,0
A8NE8PZDZW5EW,RAJASTHAN,JODHPUR,INDO KD,,164.3171018,25236.70132,4.365238215,350.5843454,413.6922247,15.42114424,45.97940191,3.723776038,0
A3GNAMNF5EN92N,RAJASTHAN,JODHPUR,JAGMALAON SINGH KD,3.978284627,160.8184744,14433.7805,8.410892223,311.2953289,414.3282148,20.77148503,78.27324004,3.751565769,0
A1S7BFT0HDF3HA,RAJASTHAN,JODHPUR,BELDARO KD,5.96406536,241.0308985,22168.33156,6.208117842,,486.5168842,13.17298911,64.71923989,4.696720853,0
A1VK4EB3V76826,RAJASTHAN,JODHPUR,RAIKON KD,7.53205858,185.5065627,24454.72586,5.791102494,,393.9718897,15.07024812,74.78064302,3.808569923,0
A12DWM9QVT0UUA,RAJASTHAN,JODHPUR,ROOPARAM MEGHWALON KD,7.233538435,231.5608322,16621.49479,6.073040907,,475.8216449,8.688714873,35.83396853,3.679015068,0
A128T00RX0JOS2,RAJASTHAN,JODHPUR,SEDHALO KD,,202.8111419,11900.0552,8.948087688,367.5334525,379.5645636,13.59185782,58.82255974,3.153800219,0
A2A3H95QZS31A3,RAJASTHAN,JODHPUR,BHALOO JONGSAR,,115.3929794,46077.35849,5.289306682,437.5922998,422.0173564,10.80963195,53.61703537,4.21251085,0
A2TRVDNMEA01HQ,RAJASTHAN,JODHPUR,MEGHWALO KD,7.480728114,117.0573145,28357.94277,4.70282091,414.855784,472.0593394,18.34021208,76.34458147,3.714874787,0
A3HXF3GVPBQ5B,RAJASTHAN,JODHPUR,JAATON KD,4.477091714,236.2824896,26843.47036,4.842658321,207.8904823,456.9797718,16.22570589,74.03569524,4.32768029,0
A15C9JJZIFH95R,RAJASTHAN,JODHPUR,JAGUO KD,,207.3910967,25110.03763,6.32979107,345.5926345,420.2191036,22.34641467,92.32776021,2.739234987,0
AMB0PXANK226M,RAJASTHAN,JODHPUR,NARAYAN RAM MEGHWAL KD,,162.2636883,28790.54768,7.621234063,377.7193867,364.2735781,14.2100908,99.11860138,4.476991215,0
A2CBCBLD2PKDXL,RAJASTHAN,JODHPUR,PHINDIYARO KD,6.31407747,124.8479917,31114.63565,5.713940404,,396.6729763,18.42322647,73.10199735,4.363865763,0
AEZDGIIKFNS8,RAJASTHAN,JODHPUR,BUDHA RAM JAGUO KD,,233.6938372,17317.68725,8.946504194,264.9160462,311.9742339,10.74910668,108.5894144,4.241935683,0
A2VW3I1CBI7N4S,WEST BENGAL,NADIA,CHAND KURI / HEMAYET PUR,8.822610384,216.432576,27109.23965,7.322162833,,384.018547,15.95549106,78.82888343,4.415596156,0
A1MJ8RHXIM5VBU,WEST BENGAL,NADIA,LICHUTALA PARA,6.922652371,185.8189891,14682.66584,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,2.877354267,0
A5GNH4S8UAS88,WEST BENGAL,NADIA,PURATAN CHAND KUDI,,169.6735306,25541.15277,5.457299213,393.2646996,359.7781341,16.82030772,60.37604138,3.611330374,0
A1X4LVT73OV7PF,WEST BENGAL,NADIA,NRISHINGHAPUR / MADHYA COLONY,6.904536858,110.8657883,32981.25838,2.621267556,368.387038,417.2493946,12.11872032,33.49938102,5.058905448,0
AHL8LBKQZ4NUB,WEST BENGAL,NADIA,CHOWDHURY PARA,6.548017642,176.0065361,38368.01262,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,5.930227577,0
A1VRQ0TSYWLA1E,WEST BENGAL,NADIA,HALDER PARA,6.581082756,217.538504,24480.6718,5.837151802,310.6329105,476.4586674,11.43423936,48.55190969,3.511369718,0
A1FUCVOWVV7NVO,WEST BENGAL,NADIA,HARINADI GHAT SHALA / HARINADI,7.864649673,218.1531069,23045.72625,7.432010935,349.9228521,414.3651494,14.78598251,72.60797967,3.585933522,0
A34GB6TENL5Q6X,WEST BENGAL,NADIA,BABLA BAN,6.136907177,151.784319,20561.69473,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.704585018,0
A13IF2RZ143R55,WEST BENGAL,NADIA,DURLAVPARA,6.94702854,168.8795392,17540.03022,6.409476274,387.2999071,372.022817,15.19819136,74.0073726,2.600187733,0
A1K63DKY43ROJ6,WEST BENGAL,NADIA,BISWAS PARA,6.203322508,214.8501112,29426.47378,8.034868235,369.7266834,319.7666815,10.24786327,65.30863745,3.487920051,0
A8CSZJA8X8IGN,WEST BENGAL,NADIA,BELEMATH,,240.1345719,38097.3298,5.400497252,,359.5763336,13.51488652,72.77101719,3.212492693,0
A23MT6Y5XQC0Z,WEST BENGAL,NADIA,SARDAR PARA,8.373170925,179.5214064,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.786329667,0
A24ZCC8AAHPOUI,WEST BENGAL,NADIA,MAHISHYA PARA,,205.3041489,12190.1716,7.044833011,313.4117075,374.523197,11.83831294,47.65364194,5.026270726,0
A1TPGWR8AZTT9,WEST BENGAL,NADIA,RAJBANSHI PARA,5.921247069,200.9437304,17397.40286,6.756200029,279.2023071,380.4998179,11.2553569,31.96629681,3.74677556,0
A2PQZHD03LOEKJ,WEST BENGAL,NADIA,PUMLIA,8.829806178,216.1221437,17732.91467,7.856311801,377.2538339,301.8959591,16.21071289,64.40935886,4.423886042,0
A2L5XZXB8YW9KO,WEST BENGAL,NADIA,GHOSH PARA,,187.6134376,13427.06859,7.317569734,,507.5674883,18.13769053,79.34988134,5.324638005,0
A25NKONGCR9NQ8,WEST BENGAL,NADIA,NILNAGAR,6.832217388,164.2743931,14015.04477,6.055985023,281.6780401,389.9780973,14.83663674,44.36757376,3.145415511,0
A3SS43TTU38Y8T,WEST BENGAL,NADIA,MALPARA,9.281302611,215.9076249,36622.22861,3.903496226,,383.2600282,19.03487739,80.31759655,4.069976589,0
AXDYJ9U7TD7A3,WEST BENGAL,NADIA,GHOSH PARA,7.456250785,226.5382887,9163.294448,5.72622359,,417.1252097,10.06607565,67.30422419,4.279697428,0
A1DOPN8OGBVMK8,WEST BENGAL,NADIA,BEHARIA,7.088250976,172.6892999,25399.10901,6.941216657,355.2530789,298.6717594,13.6377826,,3.230645436,0
AX6YGTDI2P0GV,WEST BENGAL,NADIA,CHAMPA TALA,5.648628538,167.0300972,14547.88548,7.735347786,,347.7923206,10.68976878,75.28868753,5.370004183,0
A2KX4741KP6G8W,WEST BENGAL,NADIA,KALIPUR,4.293961235,192.360737,24600.76069,8.261635176,261.3570408,475.8764151,10.79942845,53.6198474,5.105120757,0
AGVKPG5HYUTV0,WEST BENGAL,NADIA,DIBYA DANGA,9.678050854,188.3687408,26402.70396,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,3.029700335,0
A9H9EWVCU00F8,WEST BENGAL,NADIA,GOBARCHAR SCHOOL PARA,8.662709501,173.5319472,20333.0795,5.636388433,439.7879384,459.6331197,16.28331118,89.92425262,5.120102528,0
A13EVHSX2VCLX0,WEST BENGAL,NADIA,NABLA / LALMATH,5.897391121,172.0343853,30575.35714,8.649614737,393.5548922,426.5058343,16.31165824,74.54398067,2.961602418,0
A2C8O554YMY2ZL,WEST BENGAL,NADIA,NABLA ( UTTAR ),9.494242648,274.8283693,21879.70421,5.265718338,364.6826343,581.0781564,13.63601398,62.11964303,3.18902554,1
A22NBJNDK5JYWJ,WEST BENGAL,NADIA,SIMULIA,,173.4741859,18318.72037,7.597653599,282.5981192,407.6429623,20.20059242,79.1040188,4.181264106,1
AFZW48UFK3G0H,WEST BENGAL,NADIA,BAROPOTA / BANGGORTHA,7.080193059,185.8257264,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,39.62383474,1.492206615,1
A830NL2LWO3TV,WEST BENGAL,NADIA,UMAPUR ( WEST ),7.55985231,244.2945577,29567.69893,8.647879533,,278.4755859,10.04694318,107.6108062,4.550501006,1
A2HJM83SBQXZJB,WEST BENGAL,NADIA,UMAPUR ( MADHYA ),7.040394956,199.0792169,22505.5186,7.953572279,,531.4766665,14.69095388,58.41286017,3.931916553,1
A1G6Q2NQMJ2C3X,WEST BENGAL,NADIA,GOAL PARA / SCHOOL PARA,8.053043682,211.7832353,37086.54605,8.267536832,251.4434997,512.8990364,19.16662023,73.24898433,3.301574895,1
A1W9JPRW0GSOOP,WEST BENGAL,NADIA,GOAL PARA MUNSHI PARA,7.044375319,229.6031728,12575.27963,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.276699074,1
A3CGTAG7A8FMJR,WEST BENGAL,NADIA,DHAKURIA,6.309891576,133.6499247,31062.37191,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.603040462,1
AWFO8FJ2OXE8Z,WEST BENGAL,NADIA,SABUJ NAGAR,6.203572848,139.129083,6698.239095,3.876812715,,601.526167,13.36816454,68.29868905,4.305549362,1
A10JAUM70F9M8U,WEST BENGAL,NADIA,JAYNAGAR,6.879404957,214.7318875,20509.33196,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,4.70047023,1
A3MDETK0D5UAIN,WEST BENGAL,NADIA,PALTA,7.754884394,210.7207687,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1
A379YDTPAAOKDS,WEST BENGAL,NADIA,MUSALMAN PARA,7.916669699,201.455808,39431.25263,7.525440975,276.2069197,432.5899955,17.82192185,70.23960067,4.275192719,1
A1C11J6J53SEHJ,WEST BENGAL,NADIA,BELAIATE,6.405392482,183.867245,20526.30684,8.450272355,366.1766336,548.6377021,13.44879664,69.05413814,4.531920781,1
A21POSJU0IYG3B,WEST BENGAL,NADIA,PUMP PARA,7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
A12M0EL1SKF3C3,WEST BENGAL,NADIA,CHANGDAHORA,6.963979351,180.401506,12878.17635,6.424098533,,358.5164768,16.329625,66.30262949,4.489870473,1
A263DRVW6SIFNC,WEST BENGAL,NADIA,GOSAICHAR,6.967861397,183.9334762,13401.04439,6.457686555,371.7883636,433.2394286,14.5842314,66.02915612,4.893215273,1
AHUNHC41KHZJN,WEST BENGAL,NADIA,MUSUNDA,6.622791356,195.8671168,13900.71652,6.36353754,387.356938,310.851138,11.75837424,52.40618787,5.60929081,1
AR87OIGVA7VLL,WEST BENGAL,NADIA,KALITALA,7.369988621,236.4767207,18998.34682,7.404434524,359.9305657,357.0662032,18.02033109,58.27125706,3.463852437,1
A1TFP53AZ4WDW6,WEST BENGAL,NADIA,LEBUTALA,,134.3111598,8076.822283,5.322111986,,599.6145353,9.253350629,100.335665,3.373936508,1
AJSTGUC7GWMWD,WEST BENGAL,NADIA,BARHATTA / GHOSH PARA,6.944868387,198.476439,16904.20109,6.341406959,299.5216733,470.5997606,15.04581675,61.14608669,4.241135181,1
AHS5ZGN797CZG,WEST BENGAL,NADIA,BELTALA COLONY,5.284810115,148.8627584,11130.21136,6.82046898,335.6604497,485.805431,13.77335021,60.94434264,3.990242632,1
A2C6CB16OESI3D,WEST BENGAL,NADIA,HAZRAPUR,6.851442603,197.3395594,15349.14258,7.446411727,,373.5498674,11.36727498,79.15582198,4.935556543,1
A1ZC5A146ECNKK,WEST BENGAL,NADIA,KUNCHAMORA NUTAN PARA,7.760189365,206.2088341,34250.16392,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,4.590527649,1
A143VWWW5CGG2S,WEST BENGAL,NADIA,KHOSHALPUR PURBA PARA,7.280560357,228.5395427,29690.91716,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.919796005,1
